Workclass,Education,Marital_Status,Relationship
 Self-emp-not-inc, 5th-6th, Married-civ-spouse, Husband
 Self-emp-not-inc, Some-college, Never-married, Not-in-family
 Self-emp-not-inc, Doctorate, Married-civ-spouse, Husband
 Self-emp-not-inc, Some-college, Married-civ-spouse, Husband
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Husband
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, 7th-8th, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, Some-college, Married-civ-spouse, Husband
 Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, 5th-6th, Married-civ-spouse, Wife
 Self-emp-not-inc, 5th-6th, Never-married, Not-in-family
 Self-emp-not-inc, Bachelors, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, Bachelors, Divorced, Unmarried
 Self-emp-not-inc, Some-college, Never-married, Not-in-family
 Self-emp-not-inc, Bachelors, Married-civ-spouse, Husband
 Self-emp-not-inc, 10th, Never-married, Not-in-family
 Self-emp-not-inc, Masters, Divorced, Not-in-family
 Self-emp-not-inc, Some-college, Married-civ-spouse, Husband
 Self-emp-not-inc, 5th-6th, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, Some-college, Married-civ-spouse, Wife
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, Bachelors, Married-civ-spouse, Husband
 Self-emp-not-inc, Some-college, Divorced, Unmarried
 Self-emp-not-inc, Some-college, Married-civ-spouse, Husband
 Self-emp-not-inc, Some-college, Married-civ-spouse, Husband
 Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Wife
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, 9th, Married-civ-spouse, Other-relative
 Self-emp-not-inc, Some-college, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, Some-college, Divorced, Not-in-family
 Self-emp-not-inc, Some-college, Married-civ-spouse, Wife
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, Bachelors, Married-civ-spouse, Husband
 Self-emp-not-inc, Doctorate, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, 7th-8th, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, Bachelors, Married-civ-spouse, Wife
 Self-emp-not-inc, 10th, Divorced, Unmarried
 Self-emp-not-inc, Bachelors, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Divorced, Not-in-family
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Never-married, Not-in-family
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, Some-college, Married-civ-spouse, Wife
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Wife
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, Some-college, Married-civ-spouse, Husband
 Self-emp-not-inc, Some-college, Never-married, Not-in-family
 Self-emp-not-inc, HS-grad, Never-married, Not-in-family
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Divorced, Unmarried
 Self-emp-not-inc, Some-college, Never-married, Unmarried
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, Assoc-voc, Never-married, Not-in-family
 Self-emp-not-inc, Some-college, Divorced, Unmarried
 Self-emp-not-inc, Some-college, Married-civ-spouse, Husband
 Self-emp-not-inc, Bachelors, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Divorced, Not-in-family
 Self-emp-not-inc, 1st-4th, Widowed, Other-relative
 Self-emp-not-inc, Assoc-acdm, Divorced, Not-in-family
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Never-married, Not-in-family
 Self-emp-not-inc, 9th, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Husband
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Never-married, Not-in-family
 Self-emp-not-inc, Some-college, Married-civ-spouse, Husband
 Self-emp-not-inc, 1st-4th, Widowed, Other-relative
 Self-emp-not-inc, Assoc-voc, Divorced, Not-in-family
 Self-emp-not-inc, 12th, Married-civ-spouse, Husband
 Self-emp-not-inc, Bachelors, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, Bachelors, Married-civ-spouse, Husband
 Self-emp-not-inc, Some-college, Married-civ-spouse, Husband
 Self-emp-not-inc, Bachelors, Divorced, Not-in-family
 Self-emp-not-inc, Bachelors, Married-civ-spouse, Husband
 Self-emp-not-inc, 11th, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, Some-college, Married-civ-spouse, Husband
 Self-emp-not-inc, Some-college, Married-civ-spouse, Wife
 Self-emp-not-inc, Some-college, Married-civ-spouse, Husband
 Self-emp-not-inc, Doctorate, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, Bachelors, Married-civ-spouse, Husband
 Self-emp-not-inc, Bachelors, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Never-married, Not-in-family
 Self-emp-not-inc, Bachelors, Never-married, Not-in-family
 Self-emp-not-inc, Some-college, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, 9th, Married-civ-spouse, Husband
 Self-emp-not-inc, 10th, Widowed, Unmarried
 Self-emp-not-inc, 7th-8th, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Never-married, Not-in-family
 Self-emp-not-inc, Bachelors, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, Assoc-voc, Divorced, Not-in-family
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, Some-college, Never-married, Not-in-family
 Self-emp-not-inc, Bachelors, Married-civ-spouse, Husband
 Self-emp-not-inc, 10th, Married-spouse-absent, Not-in-family
 Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, Some-college, Divorced, Unmarried
 Self-emp-not-inc, HS-grad, Never-married, Not-in-family
 Self-emp-not-inc, Some-college, Married-civ-spouse, Husband
 Self-emp-not-inc, Some-college, Married-civ-spouse, Husband
 Self-emp-not-inc, Masters, Never-married, Not-in-family
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, Bachelors, Married-civ-spouse, Husband
 Self-emp-not-inc, Bachelors, Never-married, Not-in-family
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, 10th, Married-spouse-absent, Not-in-family
 Self-emp-not-inc, HS-grad, Never-married, Not-in-family
 Self-emp-not-inc, Some-college, Married-civ-spouse, Husband
 Self-emp-not-inc, Some-college, Married-civ-spouse, Wife
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, Assoc-acdm, Never-married, Own-child
 Self-emp-not-inc, Masters, Divorced, Unmarried
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, Assoc-acdm, Widowed, Unmarried
 Self-emp-not-inc, HS-grad, Divorced, Unmarried
 Self-emp-not-inc, Some-college, Married-civ-spouse, Husband
 Self-emp-not-inc, Bachelors, Married-civ-spouse, Husband
 Self-emp-not-inc, 11th, Separated, Unmarried
 Self-emp-not-inc, Some-college, Married-civ-spouse, Husband
 Self-emp-not-inc, 9th, Married-civ-spouse, Husband
 Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Never-married, Not-in-family
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, Bachelors, Divorced, Not-in-family
 Self-emp-not-inc, Bachelors, Never-married, Not-in-family
 Self-emp-not-inc, Masters, Married-civ-spouse, Husband
 Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Husband
 Self-emp-not-inc, Bachelors, Married-civ-spouse, Husband
 Self-emp-not-inc, Some-college, Divorced, Not-in-family
 Self-emp-not-inc, 9th, Married-civ-spouse, Other-relative
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, Some-college, Never-married, Not-in-family
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, Bachelors, Married-spouse-absent, Not-in-family
 Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Husband
 Self-emp-not-inc, Masters, Married-civ-spouse, Husband
 Self-emp-not-inc, Bachelors, Married-civ-spouse, Husband
 Self-emp-not-inc, Some-college, Widowed, Other-relative
 Self-emp-not-inc, Masters, Married-civ-spouse, Husband
 Self-emp-not-inc, Some-college, Never-married, Own-child
 Self-emp-not-inc, Assoc-voc, Separated, Not-in-family
 Self-emp-not-inc, Some-college, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, Some-college, Married-civ-spouse, Husband
 Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, Some-college, Married-civ-spouse, Husband
 Self-emp-not-inc, 11th, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, Bachelors, Widowed, Unmarried
 Self-emp-not-inc, Bachelors, Never-married, Unmarried
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Widowed, Unmarried
 Self-emp-not-inc, Bachelors, Married-civ-spouse, Husband
 Self-emp-not-inc, Bachelors, Married-civ-spouse, Wife
 Self-emp-not-inc, Some-college, Married-civ-spouse, Husband
 Self-emp-not-inc, Bachelors, Never-married, Not-in-family
 Self-emp-not-inc, 9th, Married-civ-spouse, Husband
 Self-emp-not-inc, Some-college, Married-civ-spouse, Other-relative
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Wife
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, Some-college, Married-civ-spouse, Husband
 Self-emp-not-inc, Some-college, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, Some-college, Separated, Unmarried
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Wife
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Husband
 Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Husband
 Self-emp-not-inc, Assoc-acdm, Never-married, Other-relative
 Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Husband
 Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Husband
 Self-emp-not-inc, 7th-8th, Married-civ-spouse, Husband
 Self-emp-not-inc, Bachelors, Married-civ-spouse, Husband
 Self-emp-not-inc, 11th, Divorced, Unmarried
 Self-emp-not-inc, Bachelors, Married-civ-spouse, Husband
 Self-emp-not-inc, Some-college, Married-civ-spouse, Husband
 Self-emp-not-inc, Doctorate, Married-civ-spouse, Husband
 Self-emp-not-inc, Doctorate, Never-married, Not-in-family
 Self-emp-not-inc, Prof-school, Widowed, Not-in-family
 Self-emp-not-inc, HS-grad, Never-married, Not-in-family
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, Prof-school, Never-married, Not-in-family
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, Bachelors, Married-civ-spouse, Husband
 Self-emp-not-inc, Some-college, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, Assoc-voc, Never-married, Own-child
 Self-emp-not-inc, 7th-8th, Married-civ-spouse, Husband
 Self-emp-not-inc, Prof-school, Divorced, Not-in-family
 Self-emp-not-inc, Some-college, Never-married, Not-in-family
 Self-emp-not-inc, Some-college, Married-civ-spouse, Husband
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Husband
 Self-emp-not-inc, Masters, Married-civ-spouse, Husband
 Self-emp-not-inc, Bachelors, Married-civ-spouse, Husband
 Self-emp-not-inc, Some-college, Married-civ-spouse, Wife
 Self-emp-not-inc, 7th-8th, Never-married, Unmarried
 Self-emp-not-inc, Assoc-voc, Never-married, Own-child
 Self-emp-not-inc, Prof-school, Divorced, Unmarried
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, Bachelors, Married-civ-spouse, Husband
 Self-emp-not-inc, Assoc-acdm, Divorced, Not-in-family
 Self-emp-not-inc, HS-grad, Never-married, Not-in-family
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, Some-college, Never-married, Not-in-family
 Self-emp-not-inc, Bachelors, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, 7th-8th, Widowed, Other-relative
 Self-emp-not-inc, 11th, Married-civ-spouse, Husband
 Self-emp-not-inc, Masters, Never-married, Not-in-family
 Self-emp-not-inc, Bachelors, Divorced, Not-in-family
 Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Husband
 Self-emp-not-inc, Bachelors, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Never-married, Not-in-family
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, Some-college, Divorced, Not-in-family
 Self-emp-not-inc, Masters, Married-civ-spouse, Husband
 Self-emp-not-inc, Prof-school, Married-civ-spouse, Husband
 Self-emp-not-inc, Assoc-acdm, Never-married, Not-in-family
 Self-emp-not-inc, Some-college, Married-civ-spouse, Husband
 Self-emp-not-inc, Bachelors, Never-married, Not-in-family
 Self-emp-not-inc, Bachelors, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Never-married, Not-in-family
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Divorced, Unmarried
 Self-emp-not-inc, Some-college, Married-civ-spouse, Husband
 Self-emp-not-inc, Bachelors, Married-civ-spouse, Wife
 Self-emp-not-inc, Bachelors, Never-married, Own-child
 Self-emp-not-inc, Masters, Widowed, Not-in-family
 Self-emp-not-inc, Bachelors, Widowed, Not-in-family
 Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Husband
 Self-emp-not-inc, Some-college, Married-civ-spouse, Husband
 Self-emp-not-inc, Prof-school, Never-married, Not-in-family
 Self-emp-not-inc, Bachelors, Married-civ-spouse, Husband
 Self-emp-not-inc, HS-grad, Divorced, Not-in-family
 Self-emp-not-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-not-inc, 7th-8th, Married-civ-spouse, Husband
 Self-emp-not-inc, Bachelors, Married-civ-spouse, Husband
 Self-emp-not-inc, Masters, Married-civ-spouse, Husband
 Self-emp-not-inc, Some-college, Married-spouse-absent, Own-child
 Self-emp-not-inc, Bachelors, Married-civ-spouse, Husband
 Self-emp-not-inc, 11th, Married-spouse-absent, Not-in-family
 Self-emp-not-inc, HS-grad, Never-married, Not-in-family
 Self-emp-not-inc, HS-grad, Divorced, Own-child
 Self-emp-not-inc, Prof-school, Never-married, Not-in-family
 Self-emp-not-inc, Some-college, Married-civ-spouse, Husband
 Self-emp-inc, HS-grad, Divorced, Not-in-family
 Self-emp-inc, Some-college, Married-civ-spouse, Husband
 Self-emp-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-inc, Some-college, Married-civ-spouse, Husband
 Self-emp-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-inc, Masters, Divorced, Unmarried
 Self-emp-inc, HS-grad, Married-civ-spouse, Wife
 Self-emp-inc, 7th-8th, Married-civ-spouse, Husband
 Self-emp-inc, Some-college, Married-civ-spouse, Husband
 Self-emp-inc, Bachelors, Divorced, Not-in-family
 Self-emp-inc, Some-college, Married-civ-spouse, Husband
 Self-emp-inc, Bachelors, Married-civ-spouse, Husband
 Self-emp-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-inc, Some-college, Married-civ-spouse, Husband
 Self-emp-inc, Bachelors, Married-civ-spouse, Husband
 Self-emp-inc, Bachelors, Never-married, Not-in-family
 Self-emp-inc, Masters, Married-civ-spouse, Husband
 Self-emp-inc, Bachelors, Divorced, Not-in-family
 Self-emp-inc, Bachelors, Married-civ-spouse, Husband
 Self-emp-inc, 5th-6th, Married-civ-spouse, Husband
 Self-emp-inc, Doctorate, Separated, Not-in-family
 Self-emp-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-inc, Doctorate, Married-civ-spouse, Husband
 Self-emp-inc, Bachelors, Married-civ-spouse, Husband
 Self-emp-inc, Bachelors, Never-married, Own-child
 Self-emp-inc, Some-college, Married-civ-spouse, Husband
 Self-emp-inc, Some-college, Married-civ-spouse, Husband
 Self-emp-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-inc, Bachelors, Married-civ-spouse, Wife
 Self-emp-inc, Some-college, Married-civ-spouse, Husband
 Self-emp-inc, Some-college, Married-civ-spouse, Husband
 Self-emp-inc, Bachelors, Married-civ-spouse, Husband
 Self-emp-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-inc, Masters, Married-spouse-absent, Not-in-family
 Self-emp-inc, 9th, Married-civ-spouse, Husband
 Self-emp-inc, HS-grad, Married-civ-spouse, Wife
 Self-emp-inc, Bachelors, Married-civ-spouse, Husband
 Self-emp-inc, 9th, Married-civ-spouse, Husband
 Self-emp-inc, Masters, Married-civ-spouse, Husband
 Self-emp-inc, Assoc-voc, Married-civ-spouse, Husband
 Self-emp-inc, Some-college, Never-married, Not-in-family
 Self-emp-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-inc, HS-grad, Married-civ-spouse, Husband
 Self-emp-inc, Masters, Married-civ-spouse, Husband
 Self-emp-inc, Some-college, Married-civ-spouse, Husband
